# Length, Width, Layers, 900 rpm Fraction, 1800 rpm Fraction, 2900 rpm Fraction, 6500 rpm Fraction, 9000 rpm Fraction, Sed 1800 Weighting, Sed 2900 Weighting, Sed 6500 Weighting, Sed 9000 Weighting
7.000000000000000000e+01,6.500000000000000000e+01,5.263160000000000061e+00,9.322351592063461423e-01,7.334450133754510937e-01,3.321319447995769725e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.484919303931818479e-01,4.566502604839058899e-01,2.270929683292584045e-01,0.000000000000000000e+00
1.700000000000000000e+02,1.300000000000000000e+02,5.263160000000000061e+00,8.516561836065421609e-01,4.280196622388275918e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.871305915556610744e-01,3.645255920508810865e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+01,7.500000000000000000e+01,5.789469999999999672e+00,9.120881322450210549e-01,6.559166428546473471e-01,1.467963839649862878e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.138343465553011802e-01,5.104322932571051519e-01,8.782149243261473670e-02,0.000000000000000000e+00
1.400000000000000000e+02,7.000000000000000000e+01,5.789469999999999672e+00,8.911914974597993089e-01,5.763268336149552917e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.775739235842227037e-01,5.136175738755766051e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+02,1.000000000000000000e+02,5.789469999999999672e+00,8.341052296973225921e-01,3.631261773171064466e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.312197861571268387e-01,3.028854435401957534e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,9.000000000000000000e+01,5.789469999999999672e+00,8.906427780718988441e-01,5.742481466690636527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.791928134199247236e-01,5.114499646519741205e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+01,5.700000000000000000e+01,5.789469999999999672e+00,9.303447331995494674e-01,7.261371410485301103e-01,3.144921768487660696e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.547868684444710707e-01,4.631002012809495305e-01,2.124576634741288939e-01,0.000000000000000000e+00
8.000000000000000000e+01,5.500000000000000000e+01,5.789469999999999672e+00,9.268745571904478675e-01,7.127403460945258562e-01,2.822469726875055929e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.662536645123176893e-01,4.741626456256103905e-01,1.864582470525197599e-01,0.000000000000000000e+00
1.100000000000000000e+02,9.000000000000000000e+01,5.789469999999999672e+00,8.906427780718988441e-01,5.742481466690636527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.791928134199247236e-01,5.114499646519741205e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,1.200000000000000000e+02,5.789469999999999672e+00,8.348181623909075588e-01,3.657509516715755638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.294826250237172349e-01,3.053355373671903239e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,5.789469999999999672e+00,9.281243500751271691e-01,7.175625584082178099e-01,2.938400095568585724e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.621370669142545351e-01,4.702935735121355210e-01,1.956937096487370853e-01,0.000000000000000000e+00
6.000000000000000000e+01,4.800000000000000000e+01,5.789469999999999672e+00,9.407702419161039220e-01,7.665253668930094300e-01,4.124255059146223479e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.196459870693371341e-01,4.237142192142839270e-01,2.974100356324828609e-01,0.000000000000000000e+00
8.000000000000000000e+01,6.000000000000000000e+01,5.789469999999999672e+00,9.236434969710357601e-01,7.002875556815237879e-01,2.523806023884974659e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.768274501560542555e-01,4.835722232852698865e-01,1.632438235297116180e-01,0.000000000000000000e+00
1.800000000000000000e+02,7.000000000000000000e+01,5.789469999999999672e+00,8.767715527823909394e-01,5.218907878402995193e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.191925563448261616e-01,4.575789964375647778e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+02,1.100000000000000000e+02,5.789469999999999672e+00,8.639126322369420352e-01,4.736804696093064870e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.546940908975352635e-01,4.092185413394067717e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,9.000000000000000000e+01,5.789469999999999672e+00,8.906427780718988441e-01,5.742481466690636527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.791928134199247236e-01,5.114499646519741205e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+02,1.400000000000000000e+02,5.789469999999999672e+00,8.042056901756117204e-01,2.538992578000170974e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000184623214733781e-01,2.041872278541383146e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,3.000000000000000000e+01,5.789469999999999672e+00,9.617009517836360155e-01,8.482472812099229875e-01,6.139146131774816384e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.459407340961714761e-01,3.149530992002865792e-01,5.008071184871779602e-01,0.000000000000000000e+00
6.800000000000000000e+01,6.500000000000000000e+01,5.789469999999999672e+00,9.267095574410803005e-01,7.121039347478951287e-01,2.807181333272549817e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.667960352188064599e-01,4.746638301066231636e-01,1.852496921156507048e-01,0.000000000000000000e+00
9.000000000000000000e+01,8.000000000000000000e+01,5.789469999999999672e+00,9.066153584515765917e-01,6.349914985760295449e-01,9.745378615837077541e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.309223133563657937e-01,5.195895781856407769e-01,5.610346690956997950e-02,0.000000000000000000e+00
8.000000000000000000e+01,7.500000000000000000e+01,6.315789999999999793e+00,9.071505926400428299e-01,6.370354322534220737e-01,1.022607935999137185e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.292635227386451202e-01,5.187918795221519996e-01,5.909519037924574475e-02,0.000000000000000000e+00
1.450000000000000000e+02,1.100000000000000000e+02,6.315789999999999793e+00,8.493457995110392789e-01,4.194441269897922764e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.930926921226842508e-01,3.562531073883550281e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,6.500000000000000000e+01,6.315789999999999793e+00,9.058167515497519418e-01,6.319428268730015175e-01,9.028889796462805095e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333923529464823954e-01,5.207408304853153869e-01,5.168356811795418032e-02,0.000000000000000000e+00
1.900000000000000000e+02,8.000000000000000000e+01,6.315789999999999793e+00,8.528866846234653964e-01,4.325910543240885087e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.839355345032241296e-01,3.689511501202412669e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000000e+02,1.450000000000000000e+02,6.315789999999999793e+00,7.856907650275739563e-01,1.870925259923881812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.386938951496732297e-01,1.469968698779007266e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+02,1.700000000000000000e+02,6.315789999999999793e+00,7.560144283166654322e-01,8.132611314116761081e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.945307133830291857e-01,6.148371493363628121e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+02,7.500000000000000000e+01,6.315789999999999793e+00,8.671011702496816964e-01,4.856056769155411290e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.460319195163271466e-01,4.210692507333545498e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,7.500000000000000000e+01,6.315789999999999793e+00,9.071505926400428299e-01,6.370354322534220737e-01,1.022607935999137185e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.292635227386451202e-01,5.187918795221519996e-01,5.909519037924574475e-02,0.000000000000000000e+00
9.000000000000000000e+01,7.500000000000000000e+01,6.315789999999999793e+00,9.015642310789265812e-01,6.157294499166781065e-01,5.228733421597237668e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.464445830121462011e-01,5.260939214984596823e-01,2.902572656832070816e-02,0.000000000000000000e+00
1.250000000000000000e+02,7.000000000000000000e+01,6.315789999999999793e+00,8.880524136914605959e-01,5.644429424548669250e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.867974962533058392e-01,5.012549174381547568e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,7.000000000000000000e+01,6.315789999999999793e+00,8.774760764991514916e-01,5.245412207291858531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.172037041716301076e-01,4.602723723275213841e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,8.000000000000000000e+01,6.315789999999999793e+00,8.877359903070534131e-01,5.632460734539085356e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.877221795028885643e-01,5.000138108041648488e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+02,9.000000000000000000e+01,6.315789999999999793e+00,8.524094728925769582e-01,4.308178432279801129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.851762622338975928e-01,3.672332106586793654e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,8.500000000000000000e+01,6.315789999999999793e+00,8.843140323005851400e-01,5.503147184529317837e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.976630045911118128e-01,4.866510277094733272e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+02,1.200000000000000000e+02,6.315789999999999793e+00,8.157211167419600173e-01,2.957697572615798354e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.744554800500456526e-01,2.412656366919143369e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+02,7.000000000000000000e+01,6.315789999999999793e+00,8.973188425168184823e-01,5.995777702693892985e-01,1.460187584962099015e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.593064116998752056e-01,5.301564400966014556e-01,7.855990720341807232e-03,0.000000000000000000e+00
1.300000000000000000e+02,1.050000000000000000e+02,6.315789999999999793e+00,8.604999768934271653e-01,4.609383334184373182e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.638625516375670110e-01,3.966374252558601543e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,5.500000000000000000e+01,6.315789999999999793e+00,8.912687237110700211e-01,5.766194321347356544e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773458583653421794e-01,5.139228653457278417e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+02,8.000000000000000000e+01,6.842109999999999914e+00,8.814050732874564309e-01,5.393394667896885819e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.060285310348732968e-01,4.753765422525831341e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+02,2.100000000000000000e+02,6.842109999999999914e+00,5.909833838264614281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.909833838264614281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+02,1.900000000000000000e+02,6.842109999999999914e+00,7.111190857088433015e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.111190857088433015e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,5.000000000000000000e+01,6.842109999999999914e+00,8.955527476584739244e-01,5.928687641254274387e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.646074969450636694e-01,5.309452507134102550e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,1.000000000000000000e+02,6.842109999999999914e+00,8.644789739573721654e-01,4.757971978630519128e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.531623005369282420e-01,4.113166734204439234e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+02,8.000000000000000000e+01,6.842109999999999914e+00,8.539401140290547865e-01,4.365068775266652268e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.811893812594676412e-01,3.727507327695871453e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,1.000000000000000000e+02,6.842109999999999914e+00,8.528173338335331977e-01,4.323333358267341109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.841159710464202903e-01,3.687013627871129073e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+02,1.750000000000000000e+02,6.842109999999999914e+00,7.224864899184527678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.224864899184527678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,8.000000000000000000e+01,6.842109999999999914e+00,8.901223239857393166e-01,5.722770660693885514e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.807257319723147404e-01,5.093965920134245762e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,6.842109999999999914e+00,9.017126362301044473e-01,6.162946841498804229e-01,5.360924950396317445e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.459919318907161978e-01,5.259289344459397997e-01,2.979176989344841514e-02,0.000000000000000000e+00
2.200000000000000000e+02,1.200000000000000000e+02,6.842109999999999914e+00,7.913429172902940456e-01,2.074199331552576131e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.272026222830546782e-01,1.641402950072393396e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+02,1.300000000000000000e+02,6.842109999999999914e+00,7.781895666065452577e-01,1.602059310696751504e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.535189825396366947e-01,1.246705840669085630e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+02,1.050000000000000000e+02,6.842109999999999914e+00,8.304091833583706617e-01,3.495338296648961007e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.401530813102204398e-01,2.902561020481502219e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+01,4.000000000000000000e+01,6.842109999999999914e+00,9.288448699601448144e-01,7.203439887788283258e-01,3.005338325861779403e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.597570513763020061e-01,4.680042921281152291e-01,2.010835264557276070e-01,0.000000000000000000e+00
1.300000000000000000e+02,7.500000000000000000e+01,6.842109999999999914e+00,8.723271623430798316e-01,5.051925952790622398e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.316339392665594632e-01,4.406932230765203684e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,5.500000000000000000e+01,6.842109999999999914e+00,8.992023458256150903e-01,6.067393507219598359e-01,3.129033130520178507e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.536208983517181714e-01,5.285100232284671851e-01,1.707142424542977890e-02,0.000000000000000000e+00
8.000000000000000000e+01,6.500000000000000000e+01,6.842109999999999914e+00,9.064941606761508508e-01,6.345287489580589968e-01,9.636585387314972051e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.312975549645271744e-01,5.197672936572856894e-01,5.542931205433804243e-02,0.000000000000000000e+00
1.100000000000000000e+02,7.000000000000000000e+01,7.368420000000000414e+00,8.779017387809526785e-01,5.261430275034650883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.159998600881860686e-01,4.619018786927666098e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+02,7.000000000000000000e+01,7.368420000000000414e+00,8.725299132310355699e-01,5.059535436076618709e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.310703117281073915e-01,4.414596015029281784e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,6.000000000000000000e+01,7.368420000000000414e+00,8.920915642261318945e-01,5.797377556676774901e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.749124029316064366e-01,5.171791612945254579e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,7.000000000000000000e+01,7.368420000000000414e+00,8.957189394238262992e-01,5.934998362552345030e-01,4.649705443766317058e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.641098955450731145e-01,5.313618613322252937e-01,2.471825465278445523e-04,0.000000000000000000e+00
1.450000000000000000e+02,7.500000000000000000e+01,7.368420000000000414e+00,8.551726312590673951e-01,4.410910606333249828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.779636283124140128e-01,3.772090029466533823e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,7.000000000000000000e+01,7.368420000000000414e+00,8.864503715921202565e-01,5.583851912183527277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.914696113450743531e-01,4.949807602470459034e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+02,1.450000000000000000e+02,7.368420000000000414e+00,7.596087261733122098e-01,9.405051184325251279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.881671366761111797e-01,7.144158949720105789e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+02,1.000000000000000000e+02,7.368420000000000414e+00,7.652886667605744986e-01,1.142064530052310789e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.778877626047470351e-01,8.740090415582750516e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,8.000000000000000000e+01,7.368420000000000414e+00,8.755702335895885202e-01,5.173735715846329297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.225733346641517563e-01,4.529968989254367639e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+02,7.000000000000000000e+01,7.368420000000000414e+00,8.699297445667512063e-01,4.962007022060688777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.382699944427831396e-01,4.316597501239680668e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+01,6.500000000000000000e+01,7.368420000000000414e+00,9.026468526454495267e-01,6.198538239469058020e-01,6.193783879754922311e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.431377493595284545e-01,5.248543186408364258e-01,3.465478464508469497e-02,0.000000000000000000e+00
1.000000000000000000e+02,7.500000000000000000e+01,7.894739999999999647e+00,8.710978826624247162e-01,5.005806287019357592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.350431568983431085e-01,4.360547257640816077e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+02,1.850000000000000000e+02,7.894739999999999647e+00,7.173995660783260009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.173995660783260009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,1.000000000000000000e+02,7.894739999999999647e+00,8.308655527417425635e-01,3.512107637593893661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.390566273819479282e-01,2.918089253597946353e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+02,1.000000000000000000e+02,7.894739999999999647e+00,8.245740124506603097e-01,3.281266938322681681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.540092679252175412e-01,2.705647445254427130e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+02,1.750000000000000000e+02,7.894739999999999647e+00,6.648879378461869383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.648879378461869383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,5.500000000000000000e+01,7.894739999999999647e+00,8.841008843194063660e-01,5.495099832668282058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.982786221708613517e-01,4.858222621485450143e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,7.500000000000000000e+01,7.894739999999999647e+00,8.230375880745889328e-01,3.225006677095633156e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.576074163704654030e-01,2.654301717041234743e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,1.250000000000000000e+02,7.894739999999999647e+00,7.555697937730372349e-01,7.975367011591989741e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.953103296909087794e-01,6.025946408212844163e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000000e+02,1.200000000000000000e+02,7.894739999999999647e+00,7.630936549233424682e-01,1.064102138026483402e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.818926959515052566e-01,8.120095897183722544e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000000e+02,1.200000000000000000e+02,7.894739999999999647e+00,8.115015103764529059e-01,2.803985652547684726e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.839576511648179036e-01,2.275438592116350023e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+02,7.000000000000000000e+01,7.894739999999999647e+00,6.759421019541744791e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.759421019541744791e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000000e+02,1.400000000000000000e+02,7.894739999999999647e+00,5.860800409511256470e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.860800409511256470e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+01,5.500000000000000000e+01,7.894739999999999647e+00,9.107094018448974593e-01,6.506396550916861976e-01,1.343257882792935343e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.181657507397774864e-01,5.129497580805340018e-01,7.959389302458591553e-02,0.000000000000000000e+00
3.000000000000000000e+02,2.500000000000000000e+02,8.421049999999999258e+00,5.764193581601068095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.764193581601068095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000000e+02,1.050000000000000000e+02,8.421049999999999258e+00,7.638209242634244056e-01,1.089923532777930526e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.805702842451348822e-01,8.325064001828956506e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,8.000000000000000000e+01,8.421049999999999258e+00,8.654683631983894898e-01,4.794965397375111071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.504792777924742087e-01,4.149890854059152812e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,8.000000000000000000e+01,8.421049999999999258e+00,8.618241491439118107e-01,4.658799034508527837e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.603175977491328341e-01,4.015065513947789766e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.450000000000000000e+02,7.000000000000000000e+01,8.421049999999999258e+00,8.406017702326035179e-01,3.870793763261767273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.152221612722872601e-01,3.253796089603162578e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000000e+02,1.800000000000000000e+02,8.421049999999999258e+00,6.996972193196888679e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.996972193196888679e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000000e+02,8.000000000000000000e+01,8.421049999999999258e+00,8.356457043569658349e-01,3.687988703786592160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.274605125533378125e-01,3.081851918036280225e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+02,9.500000000000000000e+01,8.421049999999999258e+00,7.352764291877461611e-01,8.368718143121020928e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.291231079945934557e-01,6.153321193152729712e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+02,1.000000000000000000e+02,8.421049999999999258e+00,7.945131093521948795e-01,2.188469807647576149e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.206363141924473581e-01,1.738767951597475492e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+02,9.000000000000000000e+01,8.947369999999999379e+00,7.991407468755912236e-01,2.355607255375412878e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.108945727349643917e-01,1.882461741406268874e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,6.000000000000000000e+01,8.947369999999999379e+00,8.632803079818009984e-01,4.713178444158709901e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.564008940971493455e-01,4.068794138846516528e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,5.500000000000000000e+01,8.947369999999999379e+00,8.577635326007637673e-01,4.507369014056721301e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.711378557775122711e-01,3.866256768232514962e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,6.000000000000000000e+01,8.947369999999999379e+00,8.695740414600984236e-01,4.948675086282878777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.392501019949079932e-01,4.303239394651904304e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,8.947369999999999379e+00,8.932959540865671455e-01,5.843043669406506879e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.713392271433709757e-01,5.219567269431961698e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,7.000000000000000000e+01,8.947369999999999379e+00,8.280639608294231291e-01,3.409224189191396026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.457583922836926060e-01,2.823055685457305786e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+02,1.500000000000000000e+02,8.947369999999999379e+00,6.494487020464599913e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.494487020464599913e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000000000e+02,1.000000000000000000e+02,8.947369999999999379e+00,7.917408353530103193e-01,2.088532232207253592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.263832099340644888e-01,1.653576254189458306e-01,0.000000000000000000e+00,0.000000000000000000e+00
